"feature","factor","value","view"
"STAU2_S487","Factor7",-0.0360505506396294,"Phosphoproteomics"
"HNRNPL_S98","Factor7",-0.0619055405259132,"Phosphoproteomics"
"NUP93_S614","Factor7",0.076454296708107,"Phosphoproteomics"
"GSTA1_S142","Factor7",-0.00722548877820373,"Phosphoproteomics"
"RBM25L1_S556","Factor7",0.000842036795802414,"Phosphoproteomics"
"TGM2_S638","Factor7",-0.0230872165411711,"Phosphoproteomics"
"PRKCA_T654","Factor7",-0.00381634454242885,"Phosphoproteomics"
"EDC3_S129","Factor7",-0.00433230958878994,"Phosphoproteomics"
"ERLIN1_Y282","Factor7",-0.0187312886118889,"Phosphoproteomics"
"PLEKHF2_S16","Factor7",0.0406096987426281,"Phosphoproteomics"
"NDUFB8_Y167","Factor7",0.0430715344846249,"Phosphoproteomics"
"LTN1_S558","Factor7",-0.107323937118053,"Phosphoproteomics"
"PLCG1_S1263","Factor7",0.0325414352118969,"Phosphoproteomics"
"NEDD4_S309","Factor7",-0.0417741537094116,"Phosphoproteomics"
"PEBP1_T101","Factor7",-0.0274382028728724,"Phosphoproteomics"
"HSD17B8_S58","Factor7",-0.0998480096459389,"Phosphoproteomics"
"FKBP1A_S10","Factor7",0.0189324617385864,"Phosphoproteomics"
"ZFAND2B_S187","Factor7",-0.0369904227554798,"Phosphoproteomics"
"BRD3_S263","Factor7",-0.0314411036670208,"Phosphoproteomics"
"PDXDC1_T687","Factor7",-0.0206376481801271,"Phosphoproteomics"
"AKAP8L_S284","Factor7",0.00635353475809097,"Phosphoproteomics"
"HNRNPDL_S241","Factor7",0.0423713475465775,"Phosphoproteomics"
"NDUFS5_T93","Factor7",-0.000680082128383219,"Phosphoproteomics"
"THUMPD1_S86;S88","Factor7",-0.0274536665529013,"Phosphoproteomics"
"AP4E1_S970","Factor7",0.0797422602772713,"Phosphoproteomics"
"ECI1_S272","Factor7",-0.0420110449194908,"Phosphoproteomics"
"PDPK1_S25","Factor7",-0.0395354405045509,"Phosphoproteomics"
"ATP5F1D_S142","Factor7",0.0700822323560715,"Phosphoproteomics"
"VPS13A_S835","Factor7",0.0369160175323486,"Phosphoproteomics"
"LGALSL_S25","Factor7",0.0128866620361805,"Phosphoproteomics"
"NDUFB7_Y62","Factor7",-0.00447192043066025,"Phosphoproteomics"
"HSPA4L_T545","Factor7",-0.031636655330658,"Phosphoproteomics"
"TRIP11_S1886","Factor7",-0.0259649753570557,"Phosphoproteomics"
"CSTF2T_S576","Factor7",0.00213174778036773,"Phosphoproteomics"
"CD34_S347","Factor7",-0.02669358253479,"Phosphoproteomics"
"ARHGAP5_S1218","Factor7",0.00831340160220861,"Phosphoproteomics"
"FBN1_S2703","Factor7",0.0564796328544617,"Phosphoproteomics"
"FBXO4_S57","Factor7",-0.0290608443319798,"Phosphoproteomics"
"EIF2D_S213","Factor7",-0.0221813693642616,"Phosphoproteomics"
"XPO4_S518","Factor7",0.0346044078469276,"Phosphoproteomics"
"UBE2D1_S80","Factor7",0.0354178920388222,"Phosphoproteomics"
"SCFD1_S298","Factor7",-0.0151569722220302,"Phosphoproteomics"
"DHRS13_T321","Factor7",0.0107851829379797,"Phosphoproteomics"
"HLCS_S124","Factor7",-0.0160723105072975,"Phosphoproteomics"
"AP2A1_S655","Factor7",-0.0779829025268555,"Phosphoproteomics"
"CNPY2_S63","Factor7",-0.0306374374777079,"Phosphoproteomics"
"ZC3HAV1_S307","Factor7",-0.0250330176204443,"Phosphoproteomics"
"RPL30_S10","Factor7",-0.0171865075826645,"Phosphoproteomics"
"NDUFS4_S144","Factor7",-0.0096533689647913,"Phosphoproteomics"
"UBAC1_S98","Factor7",-0.027322793379426,"Phosphoproteomics"
"COL14A1_S649","Factor7",-0.0252298545092344,"Phosphoproteomics"
"PHB_S151","Factor7",-0.0604493580758572,"Phosphoproteomics"
"SMCO1_T197","Factor7",-0.0362840741872787,"Phosphoproteomics"
"VPS4B_S102;S108","Factor7",-0.00818010326474905,"Phosphoproteomics"
"G3BP1_S149","Factor7",-0.0266949646174908,"Phosphoproteomics"
"ATP5PB_Y165","Factor7",0.0425096787512302,"Phosphoproteomics"
"NSUN2_S48","Factor7",0.0756035298109055,"Phosphoproteomics"
"CCDC43_T137","Factor7",-0.0295929256826639,"Phosphoproteomics"
"EHD2_S468","Factor7",-0.0162235461175442,"Phosphoproteomics"
"PPL_S1655","Factor7",-0.0560517460107803,"Phosphoproteomics"
"WDR77_S5","Factor7",0.0188973732292652,"Phosphoproteomics"
"UBA3_Y252","Factor7",-0.0140935564413667,"Phosphoproteomics"
"WDR26_S101","Factor7",-0.0688823908567429,"Phosphoproteomics"
"RDH14_S26","Factor7",0.0508996024727821,"Phosphoproteomics"
"NAGK_S76","Factor7",-0.00781623180955648,"Phosphoproteomics"
"KTI12_S156","Factor7",-0.0897419676184654,"Phosphoproteomics"
"NDUFB5_Y181","Factor7",0.0987902730703354,"Phosphoproteomics"
"ASB2_S72;S76","Factor7",-0.0362035408616066,"Phosphoproteomics"
"ZFP598_S330","Factor7",-0.0220218524336815,"Phosphoproteomics"
"SEC31B_S516","Factor7",-0.0197842326015234,"Phosphoproteomics"
"COX7C_S17","Factor7",-0.0128302555531263,"Phosphoproteomics"
"LSMEM1_S24","Factor7",-0.0140256816521287,"Phosphoproteomics"
"PGM2_S173","Factor7",0.00953174568712711,"Phosphoproteomics"
"RRP12_S1080","Factor7",-0.0356859490275383,"Phosphoproteomics"
"ARMC10_S43","Factor7",-0.0415251702070236,"Phosphoproteomics"
"SF1_S80;S82","Factor7",0.0216742120683193,"Phosphoproteomics"
"HMGN5_T144","Factor7",-0.0413871333003044,"Phosphoproteomics"
"VAMP5_S41","Factor7",0.0402616448700428,"Phosphoproteomics"
"ABI3BP_S951","Factor7",-0.0666131004691124,"Phosphoproteomics"
"RARS1_S378","Factor7",-0.0408447459340096,"Phosphoproteomics"
"DUS3L_S267","Factor7",0.0505934841930866,"Phosphoproteomics"
"PLCD1_T457;S460","Factor7",-0.0126322023570538,"Phosphoproteomics"
"MESD_S79","Factor7",0.009005774743855,"Phosphoproteomics"
"TIMM8A1_S57","Factor7",0.0447263568639755,"Phosphoproteomics"
"HNRNPH2_S104","Factor7",0.0227323733270168,"Phosphoproteomics"
"PRKCSH_S25","Factor7",-0.0131915444508195,"Phosphoproteomics"
"SMYD2_S283","Factor7",-0.0209360439330339,"Phosphoproteomics"
"CHMP2B_S199","Factor7",0.0167181566357613,"Phosphoproteomics"
"LNPK_S411","Factor7",-0.000633563322480768,"Phosphoproteomics"
"GGA3_S159","Factor7",-0.0647024288773537,"Phosphoproteomics"
"MAPK3_Y205","Factor7",-0.0140783861279488,"Phosphoproteomics"
"UBFD1_S70","Factor7",-0.0229281317442656,"Phosphoproteomics"
"CLNS1A_S100","Factor7",0.00911122374236584,"Phosphoproteomics"
"EIF2B5_S539","Factor7",0.0162600260227919,"Phosphoproteomics"
"RMC1_S329","Factor7",-0.00204032869078219,"Phosphoproteomics"
"GALM_S124","Factor7",0.0532986558973789,"Phosphoproteomics"
"MIEF1_S94","Factor7",-0.034949965775013,"Phosphoproteomics"
"RRAS2_S186","Factor7",0.0106458915397525,"Phosphoproteomics"
"PGM5_S122","Factor7",0.0503937341272831,"Phosphoproteomics"
"ISOC1_Y159","Factor7",-0.0669801384210587,"Phosphoproteomics"
"NUDT2_Y114","Factor7",-0.0157329346984625,"Phosphoproteomics"
"PSMA4_S188","Factor7",-0.0159143581986427,"Phosphoproteomics"
"NBAS_S472","Factor7",0.0435789860785007,"Phosphoproteomics"
"CCZ1B_S264","Factor7",-0.0743530169129372,"Phosphoproteomics"
"PURB_S105","Factor7",0.0277394521981478,"Phosphoproteomics"
"MAT2B_S282","Factor7",-0.0158952604979277,"Phosphoproteomics"
"SDHA_S522","Factor7",-0.0161179937422276,"Phosphoproteomics"
"SSRP1_S444","Factor7",-0.077634409070015,"Phosphoproteomics"
"MAOA_S383","Factor7",-0.0292406436055899,"Phosphoproteomics"
"STRN_S245","Factor7",-0.0275024753063917,"Phosphoproteomics"
"EIF3G_S42","Factor7",0.00507850991562009,"Phosphoproteomics"
"TBC1D15_S205","Factor7",-0.0761429443955421,"Phosphoproteomics"
"USO1_S947","Factor8",0.0136081017553806,"Phosphoproteomics"
"ALDOA_S100","Factor8",-0.0197074022144079,"Phosphoproteomics"
"OBSCN_S3402","Factor8",0.0312820598483086,"Phosphoproteomics"
"PVALB_S73","Factor8",0.00627077277749777,"Phosphoproteomics"
"MYOZ1_S15;S16","Factor8",-0.010834151878953,"Phosphoproteomics"
"GPI_S131","Factor8",0.0433613620698452,"Phosphoproteomics"
"STAT5A_Y694","Factor8",-0.00627856748178601,"Phosphoproteomics"
"ENO3_S104","Factor8",-0.0402598828077316,"Phosphoproteomics"
"PNN_S442","Factor8",0.00387194682843983,"Phosphoproteomics"
"VPS13D_S1711","Factor8",0.00709819747135043,"Phosphoproteomics"
"SPEG_S2115","Factor8",-0.0262509882450104,"Phosphoproteomics"
"TPM1_T199","Factor8",-0.0168644208461046,"Phosphoproteomics"
"CAMK2B_T287","Factor8",-0.03993920981884,"Phosphoproteomics"
"MYH2_S1268","Factor8",-0.0302298273891211,"Phosphoproteomics"
"RBM26_S127","Factor8",0.0105213224887848,"Phosphoproteomics"
"CA3_Y127","Factor8",-0.0597218088805676,"Phosphoproteomics"
"CAMK2D_T287","Factor8",-0.0018457027617842,"Phosphoproteomics"
"CDK16_S155","Factor8",0.0517154261469841,"Phosphoproteomics"
"TTC9_S15","Factor8",-0.0533621162176132,"Phosphoproteomics"
"XIRP2_S2669","Factor8",-0.000292516633635387,"Phosphoproteomics"
"FLNC_S1625","Factor8",0.0465393885970116,"Phosphoproteomics"
"MYO18A_S271","Factor8",-0.0430724211037159,"Phosphoproteomics"
"SYNPO2L_S191","Factor8",-0.029992600902915,"Phosphoproteomics"
"TNNI2_S39","Factor8",0.0437676645815372,"Phosphoproteomics"
"PDAP1_S60;Y70","Factor8",-0.00171635707374662,"Phosphoproteomics"
"MLIP_S84","Factor8",0.0372644886374474,"Phosphoproteomics"
"PGAM2_T152","Factor8",0.0200697835534811,"Phosphoproteomics"
"PYGM_S430","Factor8",-0.018486799672246,"Phosphoproteomics"
"MYL9_T19;S20;S29","Factor8",0.018428023904562,"Phosphoproteomics"
"CAVIN1_S169","Factor8",-0.0300510358065367,"Phosphoproteomics"
"SRRM1_S461;S463","Factor8",0.0428725071251392,"Phosphoproteomics"
"ENO2_S40","Factor8",0.0562122389674187,"Phosphoproteomics"
"TXLNB_T476","Factor8",-0.100038632750511,"Phosphoproteomics"
"MYH13_T1035","Factor8",0.02279401011765,"Phosphoproteomics"
"OCIAD1_S198","Factor8",0.0239206049591303,"Phosphoproteomics"
"RGD1311703_S145","Factor8",-0.00161881919484586,"Phosphoproteomics"
"CARS_S102","Factor8",-0.016195198521018,"Phosphoproteomics"
"LDHA_S80","Factor8",-0.0944376885890961,"Phosphoproteomics"
"CAVIN3_S165;S166","Factor8",0.0604353025555611,"Phosphoproteomics"
"SRSF11_S427","Factor8",-0.0729140862822533,"Phosphoproteomics"
"MIF_S21","Factor8",-0.108464233577251,"Phosphoproteomics"
"TPD52_S290","Factor8",0.00360223068855703,"Phosphoproteomics"
"PALLD_S102","Factor8",-0.0209820121526718,"Phosphoproteomics"
"DCN_S318","Factor8",0.00888380594551563,"Phosphoproteomics"
"DES_S25","Factor8",-0.0134570272639394,"Phosphoproteomics"
"PDLIM3_T137","Factor8",0.0389526076614857,"Phosphoproteomics"
"LDB3_S266","Factor8",0.0653857439756393,"Phosphoproteomics"
"PRR33_S212","Factor8",0.0134964631870389,"Phosphoproteomics"
"LIMCH1_S827","Factor8",0.0110681354999542,"Phosphoproteomics"
"ABLIM1_S411","Factor8",-0.0771312639117241,"Phosphoproteomics"
"CAVIN4_S259","Factor8",0.0273704454302788,"Phosphoproteomics"
"PPP3CB_S430","Factor8",-0.0420666560530663,"Phosphoproteomics"
"CYB5R1_T56","Factor8",0.034765861928463,"Phosphoproteomics"
"NAP1L4_S121","Factor8",-0.0361148566007614,"Phosphoproteomics"
"SMPX_T37","Factor8",0.0383506901562214,"Phosphoproteomics"
"ACTA1_T320","Factor8",-0.036246620118618,"Phosphoproteomics"
"SPECC1L_S890","Factor8",0.0392514988780022,"Phosphoproteomics"
"CANX_S563;S582","Factor8",-0.0160857401788235,"Phosphoproteomics"
"HSPB8_S57","Factor8",0.022509541362524,"Phosphoproteomics"
"HSPB7_S45","Factor8",-0.0237639024853706,"Phosphoproteomics"
"TMX4_S249;S257","Factor8",-0.00939966086298227,"Phosphoproteomics"
"UBAP2_S634","Factor8",-0.0126318633556366,"Phosphoproteomics"
"LOC120096209_T73","Factor8",-0.0227995216846466,"Phosphoproteomics"
"CAMK2A_S335","Factor8",0.00413062097504735,"Phosphoproteomics"
"PHLDB1_S556","Factor8",0.0255486201494932,"Phosphoproteomics"
"CACNB1_S146","Factor8",0.042765386402607,"Phosphoproteomics"
"RPS6_S235;S236","Factor8",0.0200254004448652,"Phosphoproteomics"
"HNRNPC_S268","Factor8",0.0487025007605553,"Phosphoproteomics"
"ASPH_S135","Factor8",-0.0235722437500954,"Phosphoproteomics"
"HACD1_S13;S16","Factor8",-0.0227288287132978,"Phosphoproteomics"
"DTNA_S308","Factor8",-0.0015084088081494,"Phosphoproteomics"
"FLAD1_S466","Factor8",-0.000886088761035353,"Phosphoproteomics"
"MLF1_T256","Factor8",-0.0420280769467354,"Phosphoproteomics"
"HSPB6_S16","Factor8",0.0421907231211662,"Phosphoproteomics"
"ARPP19_T94","Factor8",0.0108873229473829,"Phosphoproteomics"
"EEF2_T57;T59","Factor8",-0.00687843654304743,"Phosphoproteomics"
"PGRMC2_T210","Factor8",-0.00441140122711658,"Phosphoproteomics"
"FBXO30_S379","Factor8",0.0357861928641796,"Phosphoproteomics"
"MAP1S_S659","Factor8",-0.0776144936680794,"Phosphoproteomics"
"CDKN1B_S106","Factor8",0.0152471987530589,"Phosphoproteomics"
"RPS3A_S154","Factor8",-0.00686712935566902,"Phosphoproteomics"
"USP15_S961;S965","Factor8",0.0940970182418823,"Phosphoproteomics"
"MYOZ3_S31","Factor8",0.0122683253139257,"Phosphoproteomics"
"ACTN3_Y850","Factor8",-0.0774386748671532,"Phosphoproteomics"
"HSPA9_T667","Factor8",-0.0272987429052591,"Phosphoproteomics"
"NMD3_S468;T470","Factor8",0.0625323504209518,"Phosphoproteomics"
"MYH8_T1500","Factor8",0.0124018797650933,"Phosphoproteomics"
"EIF5B_S108;S114","Factor8",0.0107192723080516,"Phosphoproteomics"
"CUL4A_S10","Factor8",0.096777118742466,"Phosphoproteomics"
"PRPH_S17","Factor8",0.00834751781076193,"Phosphoproteomics"
"MTM1_S23","Factor8",0.0155566036701202,"Phosphoproteomics"
"CCAR1_S694","Factor8",-0.129470646381378,"Phosphoproteomics"
"HAGH_T143","Factor8",-0.0217478796839714,"Phosphoproteomics"
"PALMD_S489","Factor8",0.0707854554057121,"Phosphoproteomics"
"PROB1_S581","Factor8",-0.00741204805672169,"Phosphoproteomics"
"SLC25A4_T84","Factor8",0.00180877442471683,"Phosphoproteomics"
"USP2_S220","Factor8",-0.0328885838389397,"Phosphoproteomics"
"TACC2_T527","Factor8",-0.0478201173245907,"Phosphoproteomics"
"STARD10_S259","Factor8",-0.0488312356173992,"Phosphoproteomics"
"ACACB_T67","Factor8",-0.0433856025338173,"Phosphoproteomics"
"PNPLA2_S398","Factor8",-0.0236011296510696,"Phosphoproteomics"
"ZFP326_S270","Factor8",-0.0900478959083557,"Phosphoproteomics"
"GSK3B_S9","Factor8",0.0988189205527306,"Phosphoproteomics"
"SPAST_T256","Factor8",-0.0927549079060555,"Phosphoproteomics"
"PBXIP1_S145;S146","Factor8",0.0395937338471413,"Phosphoproteomics"
"PLPP7_S43","Factor8",-0.0100590260699391,"Phosphoproteomics"
"DEPTOR_S244","Factor8",0.00102064339444041,"Phosphoproteomics"
"APPL1_S417","Factor8",0.0460408478975296,"Phosphoproteomics"
"CLEC16A_S862","Factor8",0.0597480088472366,"Phosphoproteomics"
"TMPO_S179;S183","Factor8",0.00137123628519475,"Phosphoproteomics"
"SNAP23_T134","Factor8",-0.0280178654938936,"Phosphoproteomics"
"TBC1D1_S521","Factor8",-0.0248199179768562,"Phosphoproteomics"
"MYL2_S19","Factor8",0.0138324424624443,"Phosphoproteomics"
"HSP90AA1_S231","Factor8",0.1433424949646,"Phosphoproteomics"
"TMEM100_S121","Factor8",0.0285502951592207,"Phosphoproteomics"
"OPTN_S346","Factor8",0.0192606318742037,"Phosphoproteomics"
"UFD1_S299","Factor8",-0.00875264219939709,"Phosphoproteomics"
"MINK1_S1015","Factor8",0.0293888822197914,"Phosphoproteomics"
"STBD1_S219","Factor8",0.0289359912276268,"Phosphoproteomics"
"PGK1_Y76","Factor8",0.0389234237372875,"Phosphoproteomics"
"RPS6KA5_S749","Factor8",0.0301716066896915,"Phosphoproteomics"
"CLASP2_S241","Factor8",0.0819500088691711,"Phosphoproteomics"
"CNN3_Y300","Factor8",0.0243132710456848,"Phosphoproteomics"
"MFAP1A_S132;S133","Factor8",0.0215095318853855,"Phosphoproteomics"
"CLINT1_S299","Factor8",-0.0311281941831112,"Phosphoproteomics"
"VCL_S722","Factor8",-0.038986086845398,"Phosphoproteomics"
"MYLK_S1481","Factor8",-0.0290113370865583,"Phosphoproteomics"
"TNNC1_S93","Factor8",0.0144961848855019,"Phosphoproteomics"
"PIP5K1A_S457","Factor8",-0.037524726241827,"Phosphoproteomics"
"VAPA_S164","Factor8",-0.00347929960116744,"Phosphoproteomics"
"RAB11FIP5_S483","Factor8",-0.0146112842485309,"Phosphoproteomics"
"HBS1L_S220","Factor8",-0.0332742109894753,"Phosphoproteomics"
"PPIG_S411;S413","Factor8",-0.0130264712497592,"Phosphoproteomics"
"RTN2_S195","Factor8",-0.0290959011763334,"Phosphoproteomics"
"TPM3_Y215","Factor8",-0.122334949672222,"Phosphoproteomics"
"ATP1A1_S16","Factor8",-0.0433825217187405,"Phosphoproteomics"
"ATPAF1_S76","Factor8",0.00683026807382703,"Phosphoproteomics"
"TPR_S2208","Factor8",-0.0100865950807929,"Phosphoproteomics"
"PTPN3_S544","Factor8",-6.02833788434509e-05,"Phosphoproteomics"
"LIPE_S960","Factor8",0.0328912250697613,"Phosphoproteomics"
"BAG3_T220","Factor8",-0.00631100265309215,"Phosphoproteomics"
"YWHAE_S65","Factor8",-0.113951973617077,"Phosphoproteomics"
"CSRP1_S81","Factor8",-0.00166707753669471,"Phosphoproteomics"
"ABCF1_S227","Factor8",-0.0694173574447632,"Phosphoproteomics"
"PPP2R5B_S44","Factor8",-0.0306518767029047,"Phosphoproteomics"
"CA14_S325","Factor8",-0.0151542443782091,"Phosphoproteomics"
"LDHAL6B_Y195","Factor8",-0.0970203578472137,"Phosphoproteomics"
"OSBP_S65;S68","Factor8",0.0759259536862373,"Phosphoproteomics"
"TAGLN2_S163","Factor8",0.0154195539653301,"Phosphoproteomics"
"DYNC1LI1_S421","Factor8",0.00430630845949054,"Phosphoproteomics"
"CSDE1_T807","Factor8",-0.0290528275072575,"Phosphoproteomics"
"FLII_S436","Factor8",0.0390848256647587,"Phosphoproteomics"
"DNAJA4_T273","Factor8",-0.0477767996490002,"Phosphoproteomics"
"GPD1_Y326","Factor8",0.0690162107348442,"Phosphoproteomics"
"REEP1_S192","Factor8",-0.0190953128039837,"Phosphoproteomics"
"OTUD7B_S100","Factor8",-0.0283865705132484,"Phosphoproteomics"
"LPP_T157","Factor8",0.00536842923611403,"Phosphoproteomics"
"CPSF6_S511;S513","Factor8",0.0731406286358833,"Phosphoproteomics"
"SEC22B_S137","Factor8",0.0561759807169437,"Phosphoproteomics"
"CDV3_S155","Factor8",0.0711356475949287,"Phosphoproteomics"
"MB21D2_T435;S436","Factor8",0.0266341716051102,"Phosphoproteomics"
"PBDC1_S184","Factor8",-0.0431455299258232,"Phosphoproteomics"
"HMGN3_S6","Factor8",0.0252837873995304,"Phosphoproteomics"
"CBX1_S91","Factor8",-0.0231991969048977,"Phosphoproteomics"
"RAPGEF2_S973","Factor8",0.0323283635079861,"Phosphoproteomics"
"HSPB1_Y137","Factor8",-0.0781770944595337,"Phosphoproteomics"
"RASIP1_S285","Factor8",-0.0126677649095654,"Phosphoproteomics"
"DNAJC2_T48;S49","Factor8",0.0473871380090714,"Phosphoproteomics"
"SACS_S4274","Factor8",-0.0859244763851166,"Phosphoproteomics"
"ZFP91_S10","Factor8",-0.00412690546363592,"Phosphoproteomics"
"STIM2_S623","Factor8",-0.0094672292470932,"Phosphoproteomics"
"TSC22D4_T223","Factor8",-0.00283334217965603,"Phosphoproteomics"
"OSTN_S97","Factor8",-0.0311968307942152,"Phosphoproteomics"
"PUM1_S710","Factor8",-0.0468737632036209,"Phosphoproteomics"
"RPS2_Y266","Factor8",-0.137027978897095,"Phosphoproteomics"
"EXOC7_S250","Factor8",-0.105486892163754,"Phosphoproteomics"
"ZC3H11A_T745","Factor8",0.0116375312209129,"Phosphoproteomics"
"DAP_S51","Factor8",0.0641451328992844,"Phosphoproteomics"
"DYNC1I2_S81","Factor8",0.0482028722763062,"Phosphoproteomics"
"CLCN1_Y686","Factor8",0.0443534813821316,"Phosphoproteomics"
"SUMF1_S61","Factor8",0.0182984210550785,"Phosphoproteomics"
"PAXX_T155","Factor8",-0.00874576903879642,"Phosphoproteomics"
"GBF1_S1786","Factor8",0.0593629367649555,"Phosphoproteomics"
"SRSF1_S199","Factor8",0.128166452050209,"Phosphoproteomics"
"TNKS1BP1_S1597","Factor8",-0.0556388646364212,"Phosphoproteomics"
"UBE4B_S101","Factor8",-0.00562449311837554,"Phosphoproteomics"
"SP100_S257","Factor8",0.0972365140914917,"Phosphoproteomics"
"PKN2_S621","Factor8",0.0110507616773248,"Phosphoproteomics"
"SIK3_T221","Factor8",-0.0806543976068497,"Phosphoproteomics"
"UFL1_S465","Factor8",-0.0099081564694643,"Phosphoproteomics"
"STK38L_T283","Factor8",0.0205932408571243,"Phosphoproteomics"
"BSG_S257","Factor8",0.0370259992778301,"Phosphoproteomics"
"TJP2_S682","Factor8",-0.151423498988152,"Phosphoproteomics"
"RPS27A_T66","Factor8",-0.0051048630848527,"Phosphoproteomics"
"PRKG1_T517","Factor8",-0.0391002260148525,"Phosphoproteomics"
"MNAT1_S279","Factor8",0.0347640737891197,"Phosphoproteomics"
"CDS2_S32","Factor8",-0.0598267279565334,"Phosphoproteomics"
"PRKAG2_S196","Factor8",0.0825658738613129,"Phosphoproteomics"
"PPP3CC_S462","Factor8",0.0151755418628454,"Phosphoproteomics"
"DOCK7_S1428;S1432","Factor8",-0.0397696681320667,"Phosphoproteomics"
"SLC2A4_S488","Factor8",0.0492915138602257,"Phosphoproteomics"
"BSDC1_S385","Factor8",-0.0395686291158199,"Phosphoproteomics"
"VASP_S320","Factor8",0.041212409734726,"Phosphoproteomics"
"EIF3C_S166","Factor8",0.0277467146515846,"Phosphoproteomics"
"CPEB3_S257","Factor8",-0.0226243957877159,"Phosphoproteomics"
"MAP6_S681","Factor8",-0.0695212781429291,"Phosphoproteomics"
"ACTG1_T229","Factor8",-0.0875836685299873,"Phosphoproteomics"
"COX6B1_S52","Factor8",-0.0735347494482994,"Phosphoproteomics"
"KLC1_S460","Factor8",-0.158039629459381,"Phosphoproteomics"
"OSBPL6_S44","Factor8",-0.0654184967279434,"Phosphoproteomics"
"RPS6KA2_S377","Factor8",-0.00516695436090231,"Phosphoproteomics"
"PDS5B_S1249","Factor8",0.0344171971082687,"Phosphoproteomics"
"ITSN1_S970","Factor8",-0.0474769175052643,"Phosphoproteomics"
"RPL7A_S209","Factor8",-0.0401834324002266,"Phosphoproteomics"
"PCM1_S65","Factor8",0.00407969858497381,"Phosphoproteomics"
"ATXN2L_S109","Factor8",0.0331193245947361,"Phosphoproteomics"
"OXSR1_S339","Factor8",-0.056788831949234,"Phosphoproteomics"
"WFS1_S32","Factor8",-0.0273450165987015,"Phosphoproteomics"
"NFIX_S381","Factor8",0.06338682025671,"Phosphoproteomics"
"IDH2_T117","Factor8",0.060228805989027,"Phosphoproteomics"
"ARRB1_S412","Factor8",0.0270584486424923,"Phosphoproteomics"
"MID1_S92;S96","Factor8",-0.08729587495327,"Phosphoproteomics"
